property_type,neighborhood,city,price,sq_m_built,n_bedrooms,bathrooms,floor,year_built,exterior,lift,terrace,balcony,second_hand,needs_renovating,parking,swimming_pool,garden,air_conditioning,heating,price_cheap_city,price_cheap_neigh,price_cheap_property,log_price
Flat / apartment,Sant Adriá Nord,1,299900.0,89,3,1,3,2001.0,1,1,1,1,1,0,0,0,0,0,1,1.54183940029666,2.6748372317337834,2.0306348219860992,12.6112043647371
Flat / apartment,La Mina,1,140000.0,76,3,1,7,1976.0,1,1,0,0,1,0,0,0,0,0,0,1.54183940029666,3.229081263564022,2.0306348219860992,11.84939770159144
Flat / apartment,Sant Adriá Nord,1,350000.0,116,4,2,1,1985.0,1,1,1,0,1,0,0,0,0,0,1,1.54183940029666,2.6748372317337834,2.0306348219860992,12.765688433465597
Flat / apartment,El Besós,1,118069.0,68,2,1,0,1965.6666666666667,1,1,0,0,1,0,0,0,0,0,1,1.54183940029666,1.9067336628888354,2.0306348219860992,11.679024478313329
Flat / apartment,La Dreta de l'Eixample,5,1200000.0,135,2,2,4,1900.0,0,1,1,1,1,0,0,0,0,0,1,3.086356414343004,10.598252567694741,2.0306348219860992,13.997832114758229
Penthouse,La Dreta de l'Eixample,5,660000.0,96,2,1,5,1900.0,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,10.598252567694741,3.0305791993286255,13.399995114002609
Flat / apartment,La Dreta de l'Eixample,5,595000.0,84,2,2,4,1929.8669527896996,1,1,0,0,1,0,0,0,0,1,1,3.086356414343004,10.598252567694741,2.0306348219860992,13.296316684527767
Flat / apartment,La Dreta de l'Eixample,5,940000.0,187,5,3,4,1959.0,1,1,1,1,1,0,0,0,0,1,1,3.086356414343004,10.598252567694741,2.0306348219860992,13.753635154246187
Flat / apartment,La Dreta de l'Eixample,5,1450000.0,150,3,3,3,1989.0,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,10.598252567694741,2.0306348219860992,14.187074114396758
Flat / apartment,La Dreta de l'Eixample,5,657100.0,87,2,2,1,1929.8669527896996,0,1,1,0,0,0,0,0,0,1,1,3.086356414343004,10.598252567694741,2.0306348219860992,13.39559149288596
Flat / apartment,La Dreta de l'Eixample,5,764200.0,90,2,2,4,1929.8669527896996,0,1,1,0,0,0,0,0,0,1,1,3.086356414343004,10.598252567694741,2.0306348219860992,13.546584813994937
Flat / apartment,Eixample,5,875000.0,151,5,2,1,1943.2987804878048,1,1,1,0,1,0,0,0,0,0,1,3.086356414343004,8.659348167488476,2.0306348219860992,13.681979165339751
Flat / apartment,La Dreta de l'Eixample,5,930000.0,133,3,2,4,1929.8669527896996,1,1,1,0,0,0,0,0,0,0,1,3.086356414343004,10.598252567694741,2.0306348219860992,13.742939865129438
Penthouse,Eixample,5,2150000.0,241,3,3,8,1998.0,1,1,1,1,1,0,0,0,0,1,1,3.086356414343004,8.659348167488476,3.0305791993286255,14.580978400103845
Flat / apartment,La Dreta de l'Eixample,5,875000.0,111,2,2,1,1894.0,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,10.598252567694741,2.0306348219860992,13.681979165339751
Flat / apartment,La Dreta de l'Eixample,5,525000.0,86,2,1,5,1920.0,0,1,0,0,1,0,0,0,0,0,1,3.086356414343004,10.598252567694741,2.0306348219860992,13.17115354157376
Flat / apartment,La Dreta de l'Eixample,5,525000.0,86,2,1,5,1920.0,1,1,1,1,1,0,0,0,0,1,1,3.086356414343004,10.598252567694741,2.0306348219860992,13.17115354157376
Flat / apartment,La Dreta de l'Eixample,5,1450000.0,132,1,2,1,1929.8669527896996,1,1,0,0,0,0,0,0,0,0,1,3.086356414343004,10.598252567694741,2.0306348219860992,14.187074114396758
Flat / apartment,La Dreta de l'Eixample,5,1075000.0,149,4,2,1,1904.0,1,1,0,1,1,0,1,0,0,1,1,3.086356414343004,10.598252567694741,2.0306348219860992,13.8878312195439
Flat / apartment,La Dreta de l'Eixample,5,589000.0,100,2,2,1,1900.0,0,1,0,0,1,0,0,0,0,0,1,3.086356414343004,10.598252567694741,2.0306348219860992,13.286181462633724
Flat / apartment,La Dreta de l'Eixample,5,850000.0,131,3,2,2,1929.8669527896996,0,1,0,0,1,0,0,0,0,0,0,3.086356414343004,10.598252567694741,2.0306348219860992,13.652991628466498
Flat / apartment,La Dreta de l'Eixample,5,1650000.0,180,5,3,6,1929.8669527896996,1,1,1,0,1,0,0,0,0,1,1,3.086356414343004,10.598252567694741,2.0306348219860992,14.316285845876763
Penthouse,La Dreta de l'Eixample,5,850000.0,63,1,1,11,1996.0,1,1,1,0,1,0,0,0,0,1,1,3.086356414343004,10.598252567694741,3.0305791993286255,13.652991628466498
Flat / apartment,La Dreta de l'Eixample,5,2750000.0,253,4,2,3,1929.8669527896996,1,1,0,0,1,0,0,0,0,1,1,3.086356414343004,10.598252567694741,2.0306348219860992,14.827111469642754
Flat / apartment,Eixample,5,320000.0,65,1,1,3,1999.0,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,8.659348167488476,2.0306348219860992,12.676076274775909
Flat / apartment,Eixample,5,1750000.0,150,2,3,0,1943.2987804878048,1,1,0,1,0,0,0,0,0,1,1,3.086356414343004,8.659348167488476,2.0306348219860992,14.375126345899696
Flat / apartment,La Dreta de l'Eixample,5,460000.0,75,1,1,1,1929.8669527896996,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,10.598252567694741,2.0306348219860992,13.038981768465277
Flat / apartment,La Dreta de l'Eixample,5,353000.0,74,3,1,1,1970.0,1,1,1,1,1,0,0,0,0,0,1,3.086356414343004,10.598252567694741,2.0306348219860992,12.774223335915433
Flat / apartment,La Dreta de l'Eixample,5,749000.0,92,3,2,1,1920.0,1,1,1,0,1,0,0,0,0,1,1,3.086356414343004,10.598252567694741,2.0306348219860992,13.526494262499357
Flat / apartment,Eixample,5,1950000.0,144,2,2,4,1943.2987804878048,0,1,0,0,1,0,0,0,0,0,1,3.086356414343004,8.659348167488476,2.0306348219860992,14.48333993053993
Flat / apartment,La Dreta de l'Eixample,5,699000.0,117,6,6,1,1929.8669527896996,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,10.598252567694741,2.0306348219860992,13.457406021215947
Flat / apartment,La Dreta de l'Eixample,5,600000.0,85,2,1,0,1929.8669527896996,1,1,1,0,1,0,0,0,0,1,1,3.086356414343004,10.598252567694741,2.0306348219860992,13.304684934198283
Flat / apartment,La Dreta de l'Eixample,5,880000.0,150,4,2,3,1960.0,1,1,0,1,1,1,0,0,0,0,0,3.086356414343004,10.598252567694741,2.0306348219860992,13.687677186454389
Flat / apartment,Eixample,5,1250000.0,228,6,3,1,1943.2987804878048,1,1,1,1,1,0,0,0,0,0,1,3.086356414343004,8.659348167488476,2.0306348219860992,14.038654109278484
Penthouse,Eixample,5,1090000.0,145,3,2,0,1961.0,1,1,1,0,1,0,0,0,0,1,1,3.086356414343004,8.659348167488476,3.0305791993286255,13.901688254205327
Flat / apartment,La Nova Esquerra de l'Eixample,5,215000.0,75,1,1,4,1995.0,1,1,1,1,1,0,0,0,0,1,1,3.086356414343004,4.89200593409589,2.0306348219860992,12.2783933071098
Flat / apartment,La Nova Esquerra de l'Eixample,5,279000.0,64,2,1,2,1930.0,0,1,0,1,1,0,0,0,0,1,1,3.086356414343004,4.89200593409589,2.0306348219860992,12.538967060803502
Flat / apartment,La Nova Esquerra de l'Eixample,5,295000.0,75,3,2,1,1975.0,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,4.89200593409589,2.0306348219860992,12.594730635321957
Flat / apartment,La Nova Esquerra de l'Eixample,5,380000.0,88,3,1,2,1900.0,1,1,0,0,1,1,0,0,0,0,1,3.086356414343004,4.89200593409589,2.0306348219860992,12.84792653170257
Flat / apartment,La Nova Esquerra de l'Eixample,5,360000.0,72,3,1,1,1963.0,1,1,1,1,1,0,0,0,0,1,0,3.086356414343004,4.89200593409589,2.0306348219860992,12.793859310432293
Flat / apartment,Eixample,5,220000.0,66,1,1,2,1995.0,1,1,1,0,1,0,0,0,0,1,1,3.086356414343004,8.659348167488476,2.0306348219860992,12.301382825334498
Flat / apartment,La Nova Esquerra de l'Eixample,5,305000.0,78,3,1,4,1926.0,0,1,0,0,1,0,0,0,0,0,0,3.086356414343004,4.89200593409589,2.0306348219860992,12.628067055589549
Flat / apartment,La Nova Esquerra de l'Eixample,5,395000.0,89,3,2,4,1952.5338345864661,0,1,0,0,1,0,0,0,0,0,1,3.086356414343004,4.89200593409589,2.0306348219860992,12.886641043883259
Flat / apartment,La Nova Esquerra de l'Eixample,5,120000.0,95,2,2,4,1952.5338345864661,1,1,0,0,1,1,0,0,0,0,1,3.086356414343004,4.89200593409589,2.0306348219860992,11.695247021764184
Flat / apartment,Sant Andreu,5,314000.0,92,4,2,8,1973.0,1,1,0,0,1,1,0,0,0,0,1,3.086356414343004,3.467960665868322,2.0306348219860992,12.65714826489039
Flat / apartment,La Sagrera,5,499000.0,110,3,2,2,1958.7619047619048,1,1,1,0,0,0,1,0,0,0,1,3.086356414343004,3.236339522546419,2.0306348219860992,13.120361374733656
Flat / apartment,La Sagrera,5,685000.0,248,5,3,1,1996.0,1,1,1,0,1,0,0,0,0,1,1,3.086356414343004,3.236339522546419,2.0306348219860992,13.437174117244362
Flat / apartment,Sant Andreu,5,450000.0,110,3,2,1,1965.5420560747664,1,1,1,1,1,0,0,0,0,0,1,3.086356414343004,3.467960665868322,2.0306348219860992,13.017002861746503
Flat / apartment,Sant Martí,5,328000.0,89,4,1,4,1981.0,1,1,0,1,1,0,0,0,0,0,1,3.086356414343004,4.371079205477762,2.0306348219860992,12.70076888736628
Flat / apartment,El Clot,5,415000.0,113,4,2,1,1989.0,0,1,0,0,1,0,0,0,0,0,1,3.086356414343004,3.600285320043941,2.0306348219860992,12.936033799212835
Flat / apartment,El Clot,5,350000.0,81,3,2,1,1980.0,1,1,1,0,1,0,0,0,0,0,1,3.086356414343004,3.600285320043941,2.0306348219860992,12.765688433465597
Flat / apartment,Sant Martí,5,415000.0,123,4,2,1,1989.0,1,1,1,1,1,0,0,0,0,0,0,3.086356414343004,4.371079205477762,2.0306348219860992,12.936033799212835
Flat / apartment,L'Antiga Esquerra de l'Eixample,5,600000.0,113,4,1,2,1900.0,1,1,1,1,1,1,0,0,0,0,0,3.086356414343004,7.297554020192702,2.0306348219860992,13.304684934198283
Flat / apartment,L'Antiga Esquerra de l'Eixample,5,460000.0,107,4,2,4,1987.0,1,1,1,0,1,1,0,0,0,0,1,3.086356414343004,7.297554020192702,2.0306348219860992,13.038981768465277
Flat / apartment,L'Antiga Esquerra de l'Eixample,5,660000.0,91,2,2,3,1940.0,1,0,0,0,1,0,0,0,0,0,0,3.086356414343004,7.297554020192702,2.0306348219860992,13.399995114002609
Flat / apartment,L'Antiga Esquerra de l'Eixample,5,475000.0,99,2,1,4,1930.0,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,7.297554020192702,2.0306348219860992,13.071070083016778
Flat / apartment,L'Antiga Esquerra de l'Eixample,5,720000.0,92,3,2,6,1940.0,1,1,0,0,1,0,0,0,0,1,0,3.086356414343004,7.297554020192702,2.0306348219860992,13.487006490992238
Flat / apartment,L'Antiga Esquerra de l'Eixample,5,850000.0,119,3,2,4,1901.0,1,1,0,1,1,0,0,0,0,0,1,3.086356414343004,7.297554020192702,2.0306348219860992,13.652991628466498
Flat / apartment,L'Antiga Esquerra de l'Eixample,5,1900000.0,270,5,4,2,1941.6016949152543,1,1,0,0,1,1,0,0,0,1,1,3.086356414343004,7.297554020192702,2.0306348219860992,14.457364444136669
Flat / apartment,L'Antiga Esquerra de l'Eixample,5,850000.0,119,3,2,5,1901.0,1,1,1,1,1,0,0,0,0,1,1,3.086356414343004,7.297554020192702,2.0306348219860992,13.652991628466498
Flat / apartment,Eixample,5,1325000.0,134,4,2,2,2023.0,1,1,1,1,1,0,1,0,0,1,1,3.086356414343004,8.659348167488476,2.0306348219860992,14.09692301740246
Penthouse,L'Antiga Esquerra de l'Eixample,5,745000.0,127,3,2,8,1941.6016949152543,1,1,1,1,1,0,0,0,0,1,1,3.086356414343004,7.297554020192702,3.0305791993286255,13.521139497361697
Flat / apartment,L'Antiga Esquerra de l'Eixample,5,845000.0,91,3,2,2,2019.0,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,7.297554020192702,2.0306348219860992,13.64709190633931
Flat / apartment,L'Antiga Esquerra de l'Eixample,5,615000.0,115,3,2,2,1966.0,1,1,0,0,1,0,0,0,0,1,1,3.086356414343004,7.297554020192702,2.0306348219860992,13.329377546788654
Flat / apartment,Eixample,5,410000.0,103,2,2,2,1943.2987804878048,1,1,0,0,1,0,0,0,0,0,1,3.086356414343004,8.659348167488476,2.0306348219860992,12.92391243868049
Flat / apartment,La Trinitat Nova,5,128000.0,40,2,1,1,1955.0,1,0,0,0,1,0,0,0,0,1,1,3.086356414343004,1.2574010498785033,2.0306348219860992,11.759785542901755
Flat / apartment,La Trinitat Nova,5,81500.0,50,1,1,4,1959.8333333333333,1,0,0,0,1,1,0,0,0,0,1,3.086356414343004,1.2574010498785033,2.0306348219860992,11.308358299228955
Flat / apartment,Sant Andreu,5,279000.0,74,3,1,5,1965.0,1,1,0,0,1,0,0,0,0,0,1,3.086356414343004,3.467960665868322,2.0306348219860992,12.538967060803502
Flat / apartment,Sant Andreu,5,409000.0,119,4,2,5,1964.0,1,1,0,1,1,0,0,0,0,0,0,3.086356414343004,3.467960665868322,2.0306348219860992,12.921470435024938
Detached house,Sant Andreu,5,860000.0,210,6,3,3,1990.0,0,0,1,1,1,0,0,1,1,1,1,3.086356414343004,3.467960665868322,4.819513954361332,13.664687668229691
Detached house,Sant Andreu,5,595000.0,236,8,2,1,1900.0,0,0,1,1,1,1,0,1,1,0,0,3.086356414343004,3.467960665868322,4.819513954361332,13.296316684527767
Flat / apartment,Sant Andreu,5,241000.0,69,3,1,6,1975.0,0,0,0,0,1,0,0,0,0,0,1,3.086356414343004,3.467960665868322,2.0306348219860992,12.392552212472792
Detached house,Sant Andreu,5,800000.0,312,6,2,3,1950.0,0,0,1,0,1,0,0,0,0,1,1,3.086356414343004,3.467960665868322,4.819513954361332,13.592367006650065
Flat / apartment,Eixample,5,689000.0,131,2,2,1,2006.0,1,1,1,0,1,0,0,0,0,1,1,3.086356414343004,8.659348167488476,2.0306348219860992,13.442996549995796
Flat / apartment,Eixample,5,550000.0,84,2,1,4,1920.0,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,8.659348167488476,2.0306348219860992,13.217673557208654
Duplex,Sant Antoni,5,1500000.0,468,7,3,0,1910.0,1,1,1,1,1,0,0,0,0,1,1,3.086356414343004,5.0096552807905,2.866960588752642,14.22097566607244
Penthouse,Eixample,5,635000.0,74,2,1,0,1975.0,1,1,1,1,1,0,1,0,0,1,1,3.086356414343004,8.659348167488476,3.0305791993286255,13.36138027787483
Duplex,Sant Antoni,5,460000.0,81,1,2,0,1940.59375,1,1,1,0,0,0,0,0,0,0,1,3.086356414343004,5.0096552807905,2.866960588752642,13.038981768465277
Flat / apartment,Sant Antoni,5,600000.0,83,3,2,1,1915.0,1,1,1,1,1,0,0,0,0,1,1,3.086356414343004,5.0096552807905,2.0306348219860992,13.304684934198283
Flat / apartment,Sant Antoni,5,199000.0,77,2,1,1,1940.59375,1,1,0,1,1,0,0,0,0,0,1,3.086356414343004,5.0096552807905,2.0306348219860992,12.201060103706629
Flat / apartment,Sant Antoni,5,480000.0,90,3,1,0,1940.59375,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,5.0096552807905,2.0306348219860992,13.081541382884074
Flat / apartment,El Putxet i el Farró,5,350000.0,79,3,1,2,1964.0,1,1,0,1,1,1,0,0,0,0,1,3.086356414343004,7.038456549395907,2.0306348219860992,12.765688433465597
Flat / apartment,El Putxet i el Farró,5,438000.0,84,2,1,1,1964.0,1,1,0,0,1,0,0,0,0,1,1,3.086356414343004,7.038456549395907,2.0306348219860992,12.989974189358584
Flat / apartment,El Putxet i el Farró,5,450000.0,73,2,2,2,1979.0,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,7.038456549395907,2.0306348219860992,13.017002861746503
Flat / apartment,El Putxet i el Farró,5,438000.0,75,2,1,1,1964.0,1,1,0,0,1,0,0,0,0,1,1,3.086356414343004,7.038456549395907,2.0306348219860992,12.989974189358584
Flat / apartment,Sarrià-Sant Gervasi,5,500000.0,99,3,2,3,1977.0,1,1,1,0,1,0,0,0,0,0,1,3.086356414343004,12.890812273932964,2.0306348219860992,13.122363377404328
Penthouse,Sarrià-Sant Gervasi,5,1260000.0,136,3,1,6,1998.0,1,1,1,1,1,0,1,0,0,1,1,3.086356414343004,12.890812273932964,3.0305791993286255,14.04662227892766
Flat / apartment,El Putxet i el Farró,5,209000.0,46,1,1,3,1955.0,1,1,0,0,1,1,0,0,0,0,1,3.086356414343004,7.038456549395907,2.0306348219860992,12.250089530946948
Flat / apartment,Diagonal Mar i el Front Marítim del Poblenou,5,1195000.0,135,4,2,6,2002.0,1,1,1,0,1,0,1,0,0,1,1,3.086356414343004,10.797194759263725,2.0306348219860992,13.993656743347747
Flat / apartment,Diagonal Mar i el Front Marítim del Poblenou,5,1100000.0,113,3,2,17,2002.0,1,1,1,0,1,0,1,0,0,1,0,3.086356414343004,10.797194759263725,2.0306348219860992,13.9108207377686
Flat / apartment,Diagonal Mar i el Front Marítim del Poblenou,5,320000.0,75,2,1,8,1968.0,1,1,1,1,1,0,0,0,0,0,0,3.086356414343004,10.797194759263725,2.0306348219860992,12.676076274775909
Flat / apartment,Diagonal Mar i el Front Marítim del Poblenou,5,272500.0,79,3,1,1,1970.0,1,1,0,0,1,0,0,0,0,0,1,3.086356414343004,10.797194759263725,2.0306348219860992,12.515393893085436
Flat / apartment,Diagonal Mar i el Front Marítim del Poblenou,5,390000.0,90,2,1,2,2001.0,1,1,0,0,1,0,1,0,0,1,1,3.086356414343004,10.797194759263725,2.0306348219860992,12.873902018105829
Flat / apartment,Sant Martí,5,1300000.0,125,3,2,16,2008.0,1,1,1,1,1,0,1,0,0,1,1,3.086356414343004,4.371079205477762,2.0306348219860992,14.077874822431765
Flat / apartment,El Poble Sec - Parc de Montjuïc,5,550000.0,97,3,2,3,1888.0,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,3.341684391708173,2.0306348219860992,13.217673557208654
Flat / apartment,El Poble Sec - Parc de Montjuïc,5,320000.0,82,3,1,5,1928.0,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,3.341684391708173,2.0306348219860992,12.676076274775909
Flat / apartment,Sants-Montjuïc,5,153200.0,51,3,2,2,1962.0681818181818,0,1,0,0,1,0,0,0,0,0,1,3.086356414343004,3.1317820110923558,2.0306348219860992,11.939499536288627
Studio flat,Sants-Montjuïc,5,325000.0,51,0,1,1,1962.0681818181818,1,1,0,0,1,0,0,0,0,0,1,3.086356414343004,3.1317820110923558,1.0,12.691580461311874
Flat / apartment,El Poble Sec - Parc de Montjuïc,5,252500.0,65,3,2,3,1941.0919540229886,0,1,0,1,1,0,0,0,0,0,1,3.086356414343004,3.341684391708173,2.0306348219860992,12.439166527697552
Flat / apartment,Sants-Montjuïc,5,240500.0,68,3,1,3,1962.0681818181818,0,0,0,0,1,0,0,0,0,0,1,3.086356414343004,3.1317820110923558,2.0306348219860992,12.390475368527953
Penthouse,El Poble Sec - Parc de Montjuïc,5,267100.0,69,3,1,1,1970.0,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,3.341684391708173,3.0305791993286255,12.495378399098053
Flat / apartment,Sants-Montjuïc,5,211500.0,66,2,1,2,1962.0681818181818,0,0,0,0,1,0,0,0,0,0,1,3.086356414343004,3.1317820110923558,2.0306348219860992,12.261980277468469
Duplex,Vila de Gràcia,5,697000.0,147,3,3,0,2008.0,1,0,0,0,1,0,0,0,0,1,1,3.086356414343004,5.521576260280014,2.866960588752642,13.454540689742661
Duplex,Vila de Gràcia,5,890000.0,136,3,2,0,2022.0,0,1,1,0,1,0,0,0,0,1,1,3.086356414343004,5.521576260280014,2.866960588752642,13.698976741708323
Terraced house,Vila de Gràcia,5,670000.0,157,2,2,3,2004.0,0,0,1,1,1,0,1,0,0,1,1,3.086356414343004,5.521576260280014,3.551799764176225,13.415032991367148
Flat / apartment,Vila de Gràcia,5,1200000.0,134,3,2,0,1930.0,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,5.521576260280014,2.0306348219860992,13.997832114758229
Flat / apartment,Vila de Gràcia,5,455000.0,80,2,2,1,1957.0,1,0,1,0,1,0,0,0,0,1,1,3.086356414343004,5.521576260280014,2.0306348219860992,13.028052697933088
Flat / apartment,Vila de Gràcia,5,345000.0,95,2,2,0,1936.0,1,0,0,0,1,0,0,0,0,0,0,3.086356414343004,5.521576260280014,2.0306348219860992,12.751299696013497
Flat / apartment,Vila de Gràcia,5,320000.0,74,3,1,1,1976.0,1,1,0,0,1,0,0,0,0,0,0,3.086356414343004,5.521576260280014,2.0306348219860992,12.676076274775909
Flat / apartment,Gràcia,5,420000.0,92,3,2,5,1965.0,1,1,0,0,1,0,0,0,0,0,1,3.086356414343004,6.362475886182783,2.0306348219860992,12.948009990259552
Flat / apartment,Vila de Gràcia,5,890000.0,156,5,2,4,1947.110294117647,1,1,0,1,1,1,0,0,0,0,1,3.086356414343004,5.521576260280014,2.0306348219860992,13.698976741708323
Flat / apartment,La Marina del Prat Vermell,5,383000.0,95,3,2,4,2010.0,0,1,1,0,0,0,1,0,0,0,1,3.086356414343004,3.14334844465879,2.0306348219860992,12.855790268162783
Flat / apartment,La Marina del Prat Vermell,5,216500.0,60,1,1,1,2010.0,0,1,1,0,0,0,0,0,0,0,1,3.086356414343004,3.14334844465879,2.0306348219860992,12.285345826424681
Flat / apartment,Sarrià,5,2049000.0,276,5,3,0,1973.409090909091,1,1,1,0,0,0,0,0,0,0,1,3.086356414343004,11.792959780691179,2.0306348219860992,14.532862427221037
Flat / apartment,Sarrià-Sant Gervasi,5,1290000.0,200,5,3,6,1980.0,1,1,1,1,1,0,1,0,0,1,1,3.086356414343004,12.890812273932964,2.0306348219860992,14.070152776337855
Flat / apartment,Sarrià,5,298000.0,60,2,1,0,1964.0,1,1,0,0,1,0,0,0,0,1,1,3.086356414343004,11.792959780691179,2.0306348219860992,12.604848765487542
Flat / apartment,Sarrià,5,298000.0,60,2,1,0,1964.0,1,1,0,0,1,0,0,0,0,0,1,3.086356414343004,11.792959780691179,2.0306348219860992,12.604848765487542
Penthouse,Sarrià,5,750000.0,98,3,3,2,1973.409090909091,1,1,1,0,1,0,0,0,0,1,1,3.086356414343004,11.792959780691179,3.0305791993286255,13.527828485512494
Duplex,Sarrià,5,2200000.0,160,4,2,7,1973.409090909091,1,1,1,0,1,0,1,0,0,1,1,3.086356414343004,11.792959780691179,2.866960588752642,14.603967918328545
Duplex,El Guinardó,5,550000.0,125,2,2,8,1983.0841121495328,1,1,1,0,0,0,0,0,0,0,1,3.086356414343004,3.896805106931062,2.866960588752642,13.217673557208654
Duplex,El Guinardó,5,680000.0,150,4,2,4,1983.0841121495328,1,1,1,1,1,0,1,0,0,1,1,3.086356414343004,3.896805106931062,2.866960588752642,13.42984807715229
Flat / apartment,El Guinardó,5,365000.0,100,4,2,2,1983.0841121495328,1,1,0,0,1,0,0,0,0,1,1,3.086356414343004,3.896805106931062,2.0306348219860992,12.80765263256463
Penthouse,El Guinardó,5,556500.0,111,3,2,3,1983.0841121495328,1,1,1,1,0,0,0,0,0,0,1,3.086356414343004,3.896805106931062,3.0305791993286255,13.229422449697736
Flat / apartment,El Guinardó,5,159900.0,58,2,1,1,1983.0841121495328,1,0,0,0,1,1,0,0,0,0,1,3.086356414343004,3.896805106931062,2.0306348219860992,11.982303898822046
Flat / apartment,El Guinardó,5,187000.0,54,3,2,0,1940.0,0,1,1,0,1,1,0,0,0,0,0,3.086356414343004,3.896805106931062,2.0306348219860992,12.138863895836725
Studio flat,Horta Guinardó,5,155000.0,55,0,1,1,1973.6575342465753,0,0,0,0,1,0,0,0,0,0,1,3.086356414343004,3.33959801513142,1.0,11.951180395901384
Flat / apartment,Canyelles,5,225000.0,104,4,2,7,1974.0,1,1,0,0,1,0,0,0,0,0,1,3.086356414343004,2.195563057632023,2.0306348219860992,12.323855681186558
Flat / apartment,Canyelles,5,225000.0,104,4,2,7,1974.0,0,1,0,0,1,0,0,0,0,0,1,3.086356414343004,2.195563057632023,2.0306348219860992,12.323855681186558
Flat / apartment,Sant Martí de Provençals,5,169000.0,67,3,1,0,1965.0,1,1,0,0,1,1,0,0,0,0,1,3.086356414343004,3.219918013021461,2.0306348219860992,12.037653993905211
Flat / apartment,Sant Martí de Provençals,5,280000.0,97,3,1,4,1965.0,1,1,0,1,1,1,0,0,0,1,1,3.086356414343004,3.219918013021461,2.0306348219860992,12.542544882151386
Flat / apartment,Sant Martí de Provençals,5,198000.0,74,3,1,1,1968.1363636363637,1,0,0,0,1,0,0,0,0,0,0,3.086356414343004,3.219918013021461,2.0306348219860992,12.196022309676673
Flat / apartment,Sant Martí de Provençals,5,335000.0,106,4,2,4,1965.0,1,1,1,1,1,0,0,0,0,0,1,3.086356414343004,3.219918013021461,2.0306348219860992,12.721885810807203
